State-Year,homicide_rate,gun_homicide_rate,other_homicide,homicide_pct_difference,suicide_rate,gun_suicide_rate,other_suicide,suicide_pct_difference,background_checks_q2,criminals_q2,criminals_q3,criminals_q4,criminals_q5,criminals_q7,criminals_q8,criminals_q9,domestic_violence_q1,domestic_violence_q2,domestic_violence_q4,domestic_violence_q5,domestic_violence_q7,domestic_violence_q9,domestic_violence_q11,domestic_violence_q12,domestic_violence_q13,domestic_violence_q14,domestic_violence_q15,domestic_violence_q16,domestic_violence_q17,drugs_and_alcohol_q1,drugs_and_alcohol_q2,drugs_and_alcohol_q3,drugs_and_alcohol_q4,drugs_and_alcohol_q7,drugs_and_alcohol_q8,drugs_and_alcohol_q9,drugs_and_alcohol_q10,drugs_and_alcohol_q11,drugs_and_alcohol_q12,mental_illness_q1,mental_illness_q2,mental_illness_q3,mental_illness_q4,mental_illness_q5,mental_illness_q6,mental_illness_q7,mental_illness_q8,mental_illness_q9,mental_illness_q10,mental_illness_q11,mental_illness_q12,minimum_age_q1,minimum_age_q2,minimum_age_q3,minimum_age_q4,permitting_process_q1,permitting_process_q2,permitting_process_q3,permitting_process_q5,permitting_process_q6,permitting_process_q7,permitting_process_q8,permitting_process_q9,permitting_process_q10,permitting_process_q12,permitting_process_q13,other_q1,other_q2,other_q3,other_q4,other_q5,other_q6,other_q7,other_q8,other_q9,background_checks_q2_neighbors,criminals_q2_neighbors,criminals_q3_neighbors,criminals_q4_neighbors,criminals_q5_neighbors,criminals_q7_neighbors,criminals_q8_neighbors,criminals_q9_neighbors,domestic_violence_q1_neighbors,domestic_violence_q2_neighbors,domestic_violence_q4_neighbors,domestic_violence_q5_neighbors,domestic_violence_q7_neighbors,domestic_violence_q9_neighbors,domestic_violence_q11_neighbors,domestic_violence_q12_neighbors,domestic_violence_q13_neighbors,domestic_violence_q14_neighbors,domestic_violence_q15_neighbors,domestic_violence_q16_neighbors,domestic_violence_q17_neighbors,drugs_and_alcohol_q1_neighbors,drugs_and_alcohol_q2_neighbors,drugs_and_alcohol_q3_neighbors,drugs_and_alcohol_q4_neighbors,drugs_and_alcohol_q7_neighbors,drugs_and_alcohol_q8_neighbors,drugs_and_alcohol_q9_neighbors,drugs_and_alcohol_q10_neighbors,drugs_and_alcohol_q11_neighbors,drugs_and_alcohol_q12_neighbors,mental_illness_q1_neighbors,mental_illness_q2_neighbors,mental_illness_q3_neighbors,mental_illness_q4_neighbors,mental_illness_q5_neighbors,mental_illness_q6_neighbors,mental_illness_q7_neighbors,mental_illness_q8_neighbors,mental_illness_q9_neighbors,mental_illness_q10_neighbors,mental_illness_q11_neighbors,mental_illness_q12_neighbors,minimum_age_q1_neighbors,minimum_age_q2_neighbors,minimum_age_q3_neighbors,minimum_age_q4_neighbors,permitting_process_q1_neighbors,permitting_process_q2_neighbors,permitting_process_q3_neighbors,permitting_process_q5_neighbors,permitting_process_q6_neighbors,permitting_process_q7_neighbors,permitting_process_q8_neighbors,permitting_process_q9_neighbors,permitting_process_q10_neighbors,permitting_process_q12_neighbors,permitting_process_q13_neighbors,other_q1_neighbors,other_q2_neighbors,other_q3_neighbors,other_q4_neighbors,other_q5_neighbors,other_q6_neighbors,other_q7_neighbors,other_q8_neighbors,other_q9_neighbors,homicide_rank
Arizona 1994,0.4845360824742268,0.43312101910828027,0.34146341463414626,0.14414414414414412,0.5232067510548524,0.687116564417178,0.3846153846153846,0.052319766099869214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8421052631578948,0.05,0.2,0.05,0.6,0.6,0.2,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.4,0.2,0.2,0.3,0.0,0.2,0.0,0.0,0.3,0.0,0.4,0.2,0.4,0.4,0.2,0.2,0.25,0.25,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.4,0.2,1.0,1.0,0.4,0.6,0.8,1.0,0.2,0.6,0.8,0.8,0.4,0.6,0.4,0.3999999999999999,0.7,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.2,0.1,5
Arizona 1995,0.5463917525773196,0.4968152866242038,0.3658536585365854,0.13605442176870752,0.5189873417721518,0.6932515337423314,0.3653846153846152,0.04887045893965604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8421052631578948,0.05,0.2,0.05,0.8,0.8,0.4,0.2,0.0,0.4,0.05,0.25,0.0,0.4,0.6,0.4,0.4,0.5,0.2,0.4,0.0,0.0,0.3,0.0,0.6,0.4,0.6,0.6,0.4,0.4,0.25,0.25,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.6,0.2,1.0,1.0,0.4,0.6,0.8,1.0,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6000000000000001,0.6,0.0,0.2,0.0,0.05,0.05,0.05,0.0,0.4,0.1,5
Arizona 1996,0.43814432989690727,0.37579617834394907,0.3414634146341465,0.16410256410256419,0.43037974683544306,0.6012269938650308,0.3076923076923078,0.050473186119873836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8421052631578948,0.05,0.2,0.05,0.8,0.8,0.4,0.2,0.0,0.4,0.05,0.25,0.0,0.4,0.6,0.4,0.4,0.5,0.2,0.4,0.0,0.0,0.3,0.0,0.6,0.4,0.6,0.6,0.4,0.4,0.25,0.25,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.6,0.2,1.0,1.0,0.4,0.6,0.8,1.0,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6000000000000001,0.6,0.0,0.2,0.0,0.05,0.05,0.05,0.0,0.4,0.1,5
Arizona 1997,0.3969072164948454,0.33757961783439494,0.3170731707317073,0.1678773204196933,0.43037974683544306,0.5766871165644173,0.34615384615384626,0.06014721345951632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8421052631578948,0.05,0.2,0.05,0.8,0.8,0.4,0.2,0.0,0.4,0.05,0.25,0.0,0.4,0.6,0.4,0.4,0.5,0.2,0.4,0.0,0.0,0.3,0.0,0.6,0.4,0.6,0.6,0.4,0.4,0.25,0.25,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.6,0.2,1.0,1.0,0.4,0.6,0.8,1.0,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.6000000000000001,0.6,0.0,0.2,0.0,0.05,0.05,0.05,0.0,0.4,0.1,5
Arizona 1998,0.3917525773195877,0.33121019108280253,0.31707317073170743,0.17077175697865363,0.4556962025316455,0.6073619631901841,0.3557692307692306,0.05754229997132204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8421052631578948,0.05,0.2,0.05,0.8,0.8,0.4,0.2,0.0,0.4,0.05,0.25,0.0,0.4,0.6,0.4,0.4,0.5,0.2,0.4,0.0,0.0,0.3,0.0,0.6,0.4,0.6,0.6,0.4,0.4,0.25,0.25,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.6,0.2,1.0,1.0,0.4,0.6,0.8,1.0,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.6000000000000001,0.6,0.0,0.2,0.0,0.05,0.05,0.05,0.0,0.4,0.1,5
Arkansas 1991,0.597938144329897,0.5031847133757962,0.47560975609756106,0.1747899159663866,0.2531645569620253,0.5153374233128835,0.03846153846153849,0.011887763572970299,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.08333333333333333,0.5,0.0,0.0,0.0,0.5,0.5833333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,0.5,1.0,0.6666666666666666,0.5,0.8333333333333333,0.5,0.5,0.5,0.16666666666666666,0.5,0.5833333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,5
Arkansas 1992,0.5876288659793815,0.535031847133758,0.39024390243902435,0.13544973544973543,0.26160337552742613,0.4355828220858896,0.1826923076923077,0.05022312841424946,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.08333333333333333,0.5,0.0,0.0,0.0,0.5,0.5833333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,0.5,1.0,0.6666666666666666,0.5,0.8333333333333333,0.5,0.5,0.5,0.16666666666666666,0.5,0.5833333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,5
Arkansas 1993,0.5721649484536083,0.4840764331210191,0.45121951219512213,0.17189314750290371,0.29113924050632906,0.5276073619631902,0.1057692307692309,0.023399134931217314,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.08333333333333333,0.5,0.0,0.0,0.0,0.5,0.5833333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,0.5,1.0,0.6666666666666666,0.5,0.8333333333333333,0.5,0.5,0.5,0.16666666666666666,0.5,0.5833333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,5
Arkansas 1994,0.6030927835051547,0.4840764331210191,0.5243902439024392,0.19976771196283402,0.3670886075949366,0.5766871165644173,0.20192307692307687,0.0355866005708277,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.16666666666666666,0.605263157894737,0.0,0.0,0.0,0.5,0.5833333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.5,1.0,0.16666666666666666,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,0.5,0.5833333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,5
Arkansas 1995,0.5309278350515465,0.4968152866242038,0.3292682926829268,0.12244897959183673,0.3544303797468354,0.570552147239264,0.1826923076923077,0.03292586750788644,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.605263157894737,0.0,0.0,0.0,0.5,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,0.8333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.8333333333333333,0.5833333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.25,5
Arkansas 1996,0.43814432989690727,0.3694267515923567,0.35365853658536595,0.17261904761904767,0.2827004219409282,0.49693251533742333,0.13461538461538464,0.031991496365382,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.605263157894737,0.0,0.0,0.0,0.6666666666666666,0.75,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333333,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,0.8333333333333333,1.0,0.8333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.5,0.8333333333333333,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,5
Arkansas 1997,0.5360824742268042,0.4458598726114649,0.43902439024390244,0.18045112781954892,0.3333333333333333,0.5030674846625768,0.24038461538461536,0.0516434313625725,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.605263157894737,0.0,0.0,0.0,0.6666666666666666,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,0.8333333333333333,1.0,0.8333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.6666666666666666,0.8333333333333333,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.75,5
Arkansas 1998,0.4123711340206186,0.3439490445859873,0.3414634146341465,0.17777777777777787,0.30801687763713076,0.5153374233128835,0.16346153846153838,0.035414245392661456,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.605263157894737,0.0,0.0,0.0,0.6666666666666666,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,0.8333333333333333,1.0,0.8333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.6666666666666666,0.8333333333333333,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.75,5
California 1991,0.597938144329897,0.5159235668789809,0.45121951219512213,0.16201423097974832,0.2995780590717299,0.35582822085889576,0.39423076923076916,0.12044529785580396,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105267,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.33333333333333326,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,5
California 1992,0.6082474226804124,0.5477707006369427,0.4146341463414635,0.14078674948240172,0.29535864978902954,0.35582822085889576,0.3846153846153846,0.11795364147579207,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105267,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.33333333333333326,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,5
California 1993,0.6237113402061857,0.5732484076433121,0.40243902439024404,0.13095238095238101,0.30801687763713076,0.36809815950920255,0.39423076923076916,0.11616386013240326,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105267,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.33333333333333326,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,5
California 1994,0.5618556701030928,0.5286624203821656,0.34146341463414626,0.11985018726591759,0.27848101265822783,0.3496932515337424,0.3557692307692307,0.11256726665429581,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
